1	REL$/business/person/company	Max Sherman	University of Texas
0	REL$/business/person/company	Wunderkammer	Dartmouth
1	REL$/business/person/company	Dr. Jack Stern	New York Medical College
1	REL$/business/person/company	Dr. Barbara Moscicki	University of California Medical School
0	REL$/location/location/containedby	Ms. Lawson	England
1	REL$/location/location/containedby	Jefferson Memorial Museum	St. Louis
0	REL$/location/location/containedby	Stony Point	Bunny
0	REL$/location/location/containedby	Robert Sweazy	Texas Tech
0	REL$/location/location/containedby	Devils	Patrick Division
1	REL$/location/location/containedby	San Bernardino County	Castle Mountains
0	REL$/location/location/containedby	Highlanders	Riverdale
1	REL$/location/location/containedby	Rogers Memorial Library Building Fund	Southampton
0	REL$/location/location/containedby	Creighton	Lubbock
0	REL$/location/location/containedby	Kennedy	Heathrow Airport
0	REL$/location/location/containedby	Butler	Puerto Rico Shootout
1	REL$/location/location/containedby	Sagamore Farm	Stamford
0	REL$/book/author/works_written	Jim McBride	Richard Shapiro
0	REL$/book/author/works_written	James Shapiro	Book Review
0	REL$/book/author/works_written	Apple Jr	Tadich Grill
0	REL$/book/author/works_written	American Experience Lindbergh	Charles A. Lindbergh
0	REL$/book/author/works_written	Paul Thereoux	Peter De Vries
0	REL$/book/author/works_written	Peter M Nichols	Stepmom
0	REL$/people/person/nationality	Mr. Wahlberg	Kids
0	REL$/people/person/nationality	Mr. Scott	Edinburgh
0	REL$/people/person/nationality	Mr. Azrie	Aleppo
0	REL$/people/person/nationality	Mark Messersmith	Skyline
0	REL$/people/person/nationality	John H. Nicholson	Aviall Engine Services
0	REL$/people/person/nationality	Communist	Asia
0	REL$/people/person/nationality	Scott Sassa	Turner Entertainment Networks
0	REL$/people/person/nationality	Vivian Jenkins Nelsen	International Institute for Interracial Interaction
0	REL$/people/person/nationality	African-American	Sanford
0	REL$/people/person/nationality	Joan Brown Campbell	Youngstown
0	REL$/people/person/nationality	Conagra Inc.	Russia
0	REL$/organization/parent/child	Taisei Corporation of Japan	Sheraton Grande Torrey Pines
0	REL$/organization/parent/child	Mr. Young	Buick
0	REL$/organization/parent/child	New World	Ronald O. Perelman
0	REL$/organization/parent/child	Panamco	Francisco Sanchez-Loaeza
0	REL$/organization/parent/child	Incyte	Palo Alto
0	REL$/organization/parent/child	Regency	Security Capital
0	REL$/organization/parent/child	Service Corporation	Plaza Memorial Chapel
1	path#rcmod|->rcmod->head->dobj->|dobj	Anthony Porto	Purple Heart Museum Inc.
1	path#rcmod|->rcmod->head->dobj->|dobj	Gen. Ibrahim Babangida	Nigeria
1	path#rcmod|->rcmod->head->dobj->|dobj	George V. Grune	Digest Association
1	path#rcmod|->rcmod->head->dobj->|dobj	Robert Aronson	Air Transport Association
1	path#rcmod|->rcmod->head->dobj->|dobj	Mr. Stefani	State Control Commission
1	path#rcmod|->rcmod->head->dobj->|dobj	James F. Regan	Todt Hill Civic Association
1	path#rcmod|->rcmod->head->dobj->|dobj	Dr. Paul E. Gray	Massachusetts Institute of Technology
1	path#rcmod|->rcmod->head->dobj->|dobj	Martin Turchin	Edward S. Gordon
1	path#rcmod|->rcmod->head->dobj->|dobj	Randall C. Thompson	Energy Corporation
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Seton Hall	North Carolina
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Quinn	Brooklyn
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Margaret Shapiro	Florida
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Fischer	Germany
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Jordan	Comiskey Park
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Paris	France
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Thomas Grasso	Oklahoma
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Clinton	Mr. Ribicoff
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	VINCE COLEMAN	Florida
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Buckeyes	St. Petersburg
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Slovo	Cape Town
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Open Market Committee	Washington
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Barry Seal	Mena
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	MANDELA Nelson Mandela	United States
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Mr. Young	London
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Apogee Enterprises	Minneapolis
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	RIDDELL	New York
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Furman Selz	New York
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Marimba	Kim Polese
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Wendy Sherman	Shrum
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	ING Barings	Japan
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Zynolyte Products Co.	Carson
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	COSTILLA	Midland
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Columbia Gorge	Portland
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	N. Erlanger	New York
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	HOLLYWOOD	Glendale
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	MCDERMOTT	New Orleans
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Dorling Kindersley Holdings P.L.C.	England
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Forman Interactive Corporation	Stamford
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Scott Patterson	Virginia Polytechnic Institute
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Norton Zinder	Rockefeller University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Nessa Brickman Wolfson	University of Pennsylvania
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Myer Mendelson	University of Pennsylvania
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Janet Ginsburg	Columbia University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Janet Fishman	John Jay College of Criminal Justice
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Murray L. Weidenbaum	Washington University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Vera	University of Wisconsin
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Avi Shlaim	College
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	David Protess	Northwestern University
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Michael Bonheur	New York University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Bruce Jackson	American Studies
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Robert W. Tucker	Johns Hopkins School of Advanced International Studies
0	REL$/business/person/company	Laurence Tribe	Notre Dame University
1	REL$/business/person/company	Dr. Kevin D. Dowling	St. Francis Hospital
1	REL$/business/person/company	Barry J. Gibbons	Burger King
1	REL$/business/person/company	David F. Musto	Yale School of Medicine
1	REL$/business/person/company	Mr. Faller	Johannesburg College of Education
1	REL$/business/person/company	Dr. Kathleen Arnos	Gallaudet University
1	REL$/business/person/company	Alan D. Nichols	American Federal Savings Bank
1	REL$/location/location/containedby	Devereux Institute	Red Hook
0	REL$/location/location/containedby	Jagmohan	Jammu
0	REL$/location/location/containedby	Tallahassee	Varn
0	REL$/location/location/containedby	Mr. Bourne	Swan Lake
1	REL$/location/location/containedby	West End theater	London
0	REL$/location/location/containedby	Vittorio Craxi	Milan
0	REL$/location/location/containedby	Colorado	Oklahoma State
1	REL$/location/location/containedby	Virgil I. Grissom	Ozone Park
0	REL$/location/location/containedby	Zia Mian	Princeton
0	REL$/location/location/containedby	Spofford Juvenile Detention Center	Bronx
1	REL$/book/author/works_written	Michelle Krebs	Toyota Land Cruiser
1	REL$/book/author/works_written	Joseph McBride	Book Review
1	REL$/book/author/works_written	John Darten	Hip Hop Nation
0	REL$/book/author/works_written	Science Times	Prof Edward O Wilson
0	REL$/people/person/nationality	Bonnie Clayton	Covington
0	REL$/people/person/nationality	Cleveland	Sohio
1	REL$/people/person/nationality	Jorg Hungerland	Germany
0	REL$/people/person/nationality	Anthony Gallivan	Limerick
0	REL$/people/person/nationality	Cooperativo	Orlando Furioso
0	REL$/people/person/nationality	Istanbul	Democrasi
0	REL$/people/person/nationality	Druse	Syria
0	REL$/people/person/nationality	JEFF CRISWELL	Jets
0	REL$/people/person/nationality	New Mexico Democrat	North Korea
0	REL$/people/person/nationality	Mr. Sinkler	Charleston
0	REL$/people/person/nationality	Justin-Coffel	Chicago
1	REL$/organization/parent/child	Warner	Turner Pictures and Castle Rock
0	REL$/organization/parent/child	Mr. Safra	Republic New York
1	REL$/organization/parent/child	FPL Group , Inc.	Florida Power & Light Co.
1	REL$/organization/parent/child	Lexmark	International Business Machines Corporation
1	REL$/organization/parent/child	Interpublic Group of Companies ; Partners & Shevack	Mickelberry Communications Inc.
0	REL$/organization/parent/child	Richard Witten	Goldman , Sachs & Company
1	REL$/organization/parent/child	Zenith Data	Groupe Bull
1	REL$/organization/parent/child	FMC Gold Co.	FMC
1	path#rcmod|->rcmod->head->dobj->|dobj	William P. Stiritz	Ralston
1	path#rcmod|->rcmod->head->dobj->|dobj	William F. Hambrecht	Hambrecht & Quist
1	path#rcmod|->rcmod->head->dobj->|dobj	Hugh Maclellan	Provident Life & Accident Insurance Company
1	path#rcmod|->rcmod->head->dobj->|dobj	Daniel M. Tellep	Lockheed Corporation
1	path#rcmod|->rcmod->head->dobj->|dobj	Robert Stempel	General Motors Corporation
0	path#rcmod|->rcmod->head->dobj->|dobj	Mayor Tom Bradley	Police Commission
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Irishwomen	Britain
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Chavalit Yongchaiyuth	Phnom Penh
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Sheik Yassin	Gaza
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Ms. Albright	Swiss
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Zagar	United States
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Scorsese	India
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Li Xiannian	Washington
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Stich	Wimbledon
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Mordechai	Egypt
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Grace Swanson	Tellabs
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Eisenhower	Camp David
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Sudhalter	Europe
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Rosen	New York
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Ludvigsen Associates	London
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Biz Cap International	Boston
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Aid International	Washington
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Bulk Haulers Inc.	St. Louis
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Ayers Group	New York
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Texaco	Heddington Insurance
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Global Nuclear Services and Supply Ltd.	Washington
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	American Retail Federation	Washington
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Stanley N. Williams	Arizona State University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Ms. Withers	University of Maryland
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Laurence Tribe	Notre Dame University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Robert Webster	Michigan State University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Norman Dorsen	New York University Law School
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Daniel T. Jones	Cardiff Business School
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dana Natale	Montclair State University
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Smith	Harvard Medical School
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	John Collett	State University of New York College
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Best of Show Award	Wieden & Kennedy
1	REL$/business/person/company	Christopher J. McGillivary	Waterford Crystal U.S.A.
1	REL$/business/person/company	John Collett	State University of New York College
1	REL$/business/person/company	Harry P. Kamen	Metropolitan Life Insurance Company
0	REL$/business/person/company	Boston	New England Conservatory
0	REL$/location/location/containedby	Garden Explorations New York Botanical Garden	Bronx
1	REL$/location/location/containedby	State Universty	Stony Brook
0	REL$/location/location/containedby	Detroit Medical Center	Wayne State University
0	REL$/location/location/containedby	Delancey	New York
0	REL$/location/location/containedby	African-American	Sanford
0	REL$/location/location/containedby	Exalted Sacrifice	Sacre
1	REL$/location/location/containedby	Indian Council	Brooklyn
1	REL$/location/location/containedby	University Heights	West Bronx
1	REL$/location/location/containedby	O'Neill Cabaret Symposium	Eugene O'Neill Theater Center
1	REL$/location/location/containedby	Maleta	Manila
1	REL$/location/location/containedby	Queens Museum	Flushing Meadows-Corona Park
0	REL$/location/location/containedby	Andrew Biviano	Seattle
0	REL$/location/location/containedby	Society for Savings	Hartford
1	REL$/book/author/works_written	Mr. Rifkin	American Labor Source Book
1	REL$/book/author/works_written	John Mariani	Premiere Restaurant
0	REL$/book/author/works_written	McNair	Stambaugh Stadium
0	REL$/book/author/works_written	ABC	Take Romance
0	REL$/book/author/works_written	Mr. Woytuk	Endless Column
1	REL$/book/author/works_written	Mr. Shaw	Hawaiian Eye
0	REL$/book/author/works_written	Hirsch Organization	Almanac
0	REL$/book/author/works_written	Condoleeza Rice	Russia
1	REL$/book/author/works_written	Sidney Blumenthal	Permanent Campaign
0	REL$/book/author/works_written	Ms. Wells	Little Lame Prince
0	REL$/people/person/nationality	Ms. Lehman	Wichita
0	REL$/people/person/nationality	Dr. Samuel L. Taylor	Brooklyn
0	REL$/people/person/nationality	Walter Costello	Tucson
0	REL$/people/person/nationality	DAVID L. PARKER	East Hampton
0	REL$/people/person/nationality	City-Gates Manufacturing Corporation	New York City
0	REL$/people/person/nationality	Mrs. Uris	Brooklyn
0	REL$/people/person/nationality	Mr. Taylor	Pittsburgh
0	REL$/people/person/nationality	Dr. Rosenthal	Brooklyn
1	REL$/people/person/nationality	Ken Bullock	Georgia
0	REL$/people/person/nationality	Mr. Callan	Manhattan
0	REL$/people/person/nationality	Anne R. Luzzatto	Mr. Clinton
0	REL$/people/person/nationality	Paul Poiret	Paris
0	REL$/people/person/nationality	Bert More	Presbyterian
0	REL$/people/person/nationality	Jon Gellman	Flanders
0	REL$/people/person/nationality	Kaljurand	Tallinn
0	REL$/people/person/nationality	Maggette	Chicago
0	REL$/people/person/nationality	Too Taylor	California
0	REL$/organization/parent/child	Mr. Duong	Truc Orient Express
1	REL$/organization/parent/child	Jujamcyn Theaters	Virginia
0	REL$/organization/parent/child	California	Fidelity Capital
0	REL$/organization/parent/child	City-Gates Manufacturing Corporation	New York City
1	REL$/organization/parent/child	United States Banknote	International Banknote
0	REL$/organization/parent/child	P.L.O.	Fatah
0	REL$/organization/parent/child	Berlex	American
0	path#rcmod|->rcmod->head->dobj->|dobj	DINKINS	State Financial Control Board
1	path#rcmod|->rcmod->head->dobj->|dobj	Peter Kiernan	Brooklyn Sports Foundation
1	path#rcmod|->rcmod->head->dobj->|dobj	Dr. E. Stanley Kardatzke	Physician Corporation
1	path#rcmod|->rcmod->head->dobj->|dobj	Craig McCaw	McCaw
1	path#rcmod|->rcmod->head->dobj->|dobj	Ted Turner	Time Warner Inc
1	path#rcmod|->rcmod->head->dobj->|dobj	N. Gassiyev	South Ossetia Regional Council
1	path#rcmod|->rcmod->head->dobj->|dobj	Mr. Lane	Shearson
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Mr. Suzuki	New York
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	George W Bush	City Hall
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Canadiens	Molson Center
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Malachy McCourt	United States
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Kwiatkowski	Brown
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Rabbi Jacob Rothschild	Atlanta
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Giants	Herschel Walker
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Coleman	Sixers
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Robinson	Steinbrenner
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Debussy	Bardac
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Portland Trail Blazers	New York
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Orangemen	Towson State
1	path#nsubj|<-nsubj<-visit->dobj->|dobj	Razorbacks	North Carolina
0	path#nsubj|<-nsubj<-visit->dobj->|dobj	Boswell	Cheshire Cheese on Fleet Street
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	EIS Inc.	Manhattan
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	McCann Inc.	Manhattan
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	USAopoly	California
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Alignment Strategies	Washington
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	James G. Kennedy	Manhattan
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Progressive Animal Welfare Society	Lynnwood
1	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Multinational Strategies Inc.	New York
0	path#rcmod|->rcmod->base->prep->in->pobj->|pobj	Onsale Inc.	Internet
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mrs. Morris	Curtis Institute of Music
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Oliver	Tuskegee Institute
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Renee Jarrett	Johnson C. Smith University
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Damon Bonaparte	St. Raymond 's
1	path#nsubj|<-nsubj<-attend->dobj->|dobj	Mr. Jouret	Free University of Brussels
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Donelli	Duquesne
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Sutton	Kentucky
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Kwiatkowski	Brown
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Boston	New England Conservatory
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Kurt Keener	Detroit Country Day
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Joseph Loizzo	Columbia Presbyterian Medical Center
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Dr. Willis K. Samson	University of North Dakota School of Medicine
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Sampras	Lipton
0	path#nsubj|<-nsubj<-attend->dobj->|dobj	Hy Rensin	Bronx High School of Science
1	REL$/business/person/company	Colby H. Chandler	Eastman Kodak Company
0	REL$/business/person/company	Irving Weismann	Systemix
0	REL$/location/location/containedby	Bath Festival	England
0	REL$/location/location/containedby	Mrs. Johnson	New Britain
0	REL$/location/location/containedby	Traigers	Manhattan
0	REL$/location/location/containedby	Union Church of Pocantico Hills in Sleepy Hollow	Croton-on-Hudson
0	REL$/location/location/containedby	La Piazza	Mountain Village
0	REL$/location/location/containedby	Wind Watch	Hauppauge
0	REL$/location/location/containedby	Louis Armstrong Archive	Archival Center
1	REL$/location/location/containedby	Nahalat Shiva	Jerusalem
